3.593749065856023661e-02 -4.672496930039610891e-02 -1.226583145240053765e-03 2.943278992647458195e-02 -1.220627043918366857e-02
3.526017756710665696e-02 -3.514392517752795708e-02 -1.703023406428729250e-02 3.793125743537933275e-02 -1.386056506080558456e-02
7.925487449630282122e-02 -9.805875006321088105e-02 3.212691189973387439e-03 5.269339585247611452e-02 -2.221959756489835791e-02
4.947579158519831849e-02 -5.484014708472730038e-02 -1.512158259935104769e-02 4.773499536232769097e-02 -1.818178101319612230e-02
8.371124329163390221e-02 -1.118821052076332256e-01 2.382286974139913999e-02 3.842276329229963455e-02 -1.848551026816576751e-02
5.012006918429857266e-02 -5.265430195387880985e-02 -1.394335130035125915e-02 4.402801985527582396e-02 -1.667777145060593894e-02
8.176142001562256012e-02 -8.562047411175979783e-02 -1.729513267557785186e-02 6.506096564670046933e-02 -2.492580167343447922e-02
7.506795722762757764e-03 -6.391018088635932841e-03 -4.369427137441782294e-03 8.002372642483036175e-03 -2.822534804639439520e-03
3.784759211918251043e-02 -3.557083558815204993e-02 -1.652861410471376941e-02 3.671192819931103773e-02 -1.334085109302000742e-02
4.954182270083216238e-02 -4.910963843557075020e-02 -1.579651893526542311e-02 4.331861096671620059e-02 -1.612838445894504771e-02
2.936275713924042449e-02 -4.273342580396169432e-02 1.694516527684329296e-02 6.239639635821708601e-03 -4.394296141054950498e-03
2.742065736272171830e-02 -3.726260405764517808e-02 1.593706895859382452e-02 3.394204678484803988e-03 -3.040531480298639365e-03
6.183472116371795807e-02 -6.584163619367291997e-02 -7.696563292737715160e-03 4.361068336666130973e-02 -1.704681092266829845e-02
1.375435597427682784e-03 8.331488630703943674e-03 -2.097754117652778777e-02 1.716219693702049354e-02 -4.816846551853734212e-03
4.077492904982844835e-02 -3.313337743657737006e-02 -2.292288380984870005e-02 4.111826490406135515e-02 -1.438770943786042700e-02
7.472007287529980335e-02 -9.359239440615547967e-02 2.464144153453503433e-02 2.460751772688916234e-02 -1.261536337992704392e-02
3.054316593321510648e-02 -3.881331409526367349e-02 7.723758117613510783e-03 1.333534162802522439e-02 -6.302541472186583282e-03
2.070474551034046096e-02 -8.538949540307575262e-03 -2.662735665992642040e-02 3.153135709050899210e-02 -1.005790332755991841e-02
2.740553529845376340e-02 -3.525751855438647581e-02 1.078033146364519579e-02 7.766371916242426759e-03 -4.299103797486291713e-03
2.619117452306806565e-02 -2.189276084007605455e-02 -1.690044951976309856e-02 2.947665464777676075e-02 -1.030647842613294923e-02
7.467543274606307235e-02 -9.335380567157185172e-02 7.721527923071122741e-03 4.492850979300703346e-02 -1.947916035432016232e-02
1.569504456105858675e-02 -2.788520895380138670e-02 2.305441525914585926e-02 -8.879933647845552822e-03 1.218377395356006051e-03
9.931734673443953776e-02 -1.347046188769727704e-01 5.311944225163362648e-02 1.751652760866783884e-02 -1.272686326034060816e-02
