5994.67 6.23247e-09 6406.12 2.91609e-09 -0.0050248 0.000551946 -8.38212e-07
5997.82 1.89651e-08 6309.15 9.01461e-09 -0.00511197 0.000576628 -8.52306e-07
6227.1 1.16769e-08 6641.24 5.47438e-09 -0.00572764 0.000667558 -9.19793e-07
5591.54 5.17187e-09 5904.31 2.44895e-09 -0.00476114 0.00062004 -8.51491e-07
6213.15 -8.31935e-09 6620.33 -3.90384e-09 -0.00613993 0.000717935 -9.88216e-07
5566.46 2.26573e-08 5993.06 1.05222e-08 -0.00484954 0.000644051 -8.71207e-07
6476.41 -3.50829e-09 6888.25 -1.64927e-09 -0.00619592 0.000792931 -9.56691e-07
5994.8 2.23197e-08 6402.62 1.0449e-08 -0.00553143 0.000787588 -9.22704e-07
5886.73 -1.54675e-09 6294.83 -7.23235e-10 -0.00551669 0.000709134 -9.3714e-07
5997.89 -8.03344e-09 6398.17 -3.76543e-09 -0.00607413 0.000929499 -1.01271e-06
5889.85 -1.48484e-09 6300.75 -6.94001e-10 -0.00557975 0.000817547 -9.4735e-07
5842.95 2.94553e-09 6255.64 1.37561e-09 -0.00615443 0.000823873 -1.05331e-06
6841.39 -1.22356e-09 7246.68 -5.77567e-10 -0.00647365 0.000859878 -9.46248e-07
6696 2.20747e-09 7008.9 1.05446e-09 -0.00549311 0.000757676 -8.20357e-07
6054.66 1.03945e-08 6465 4.86737e-09 -0.00648665 0.000752309 -1.07135e-06
6082.14 -2.81936e-09 6512.54 -1.31652e-09 -0.00512191 0.000748047 -8.42123e-07
6273.56 2.4752e-09 6686.36 1.1612e-09 -0.00632605 0.000700767 -1.00837e-06
6144.18 -6.55745e-10 6556.7 -3.07244e-10 -0.00517205 0.000684099 -8.41781e-07
6602.38 9.79977e-09 7010.22 4.61482e-09 -0.00535463 0.000654531 -8.11015e-07
6018 -5.97424e-11 6427.11 -2.79698e-11 -0.00457664 0.00077399 -7.60491e-07
6603.79 -7.73889e-09 6917.36 -3.69404e-09 -0.00612054 0.000758259 -9.26822e-07
5794.74 -1.84117e-09 6197.02 -8.60825e-10 -0.00516707 0.00058843 -8.91682e-07
6146.36 2.38569e-10 6564.1 1.11693e-10 -0.00556622 0.000755205 -9.05613e-07
5918.13 -4.72007e-09 6329.49 -2.20666e-09 -0.00524235 0.000740831 -8.85812e-07
6097.65 5.31239e-09 6407.29 2.52783e-09 -0.00577564 0.00077846 -9.47191e-07
6164.12 3.19297e-09 6564.09 1.49921e-09 -0.00486548 0.000843238 -7.89322e-07
6302.15 -5.93843e-09 6697.51 -2.79394e-09 -0.00558667 0.000763877 -8.86471e-07
5765.9 -1.43014e-08 6180.54 -6.67096e-09 -0.00571606 0.00103656 -9.91356e-07
6223.35 -5.25857e-09 6618.81 -2.47219e-09 -0.00652372 0.000734094 -1.04827e-06
6195.41 -4.98367e-10 6598.85 -2.33949e-10 -0.00544331 0.000767271 -8.78605e-07
5969.54 -6.00984e-09 6359.68 -2.82058e-09 -0.00588558 0.000698296 -9.85935e-07
5474.73 5.02598e-09 5853.99 2.35019e-09 -0.00508339 0.000847882 -9.28519e-07
5638.84 8.69846e-09 6026.24 4.06964e-09 -0.00532814 0.00061199 -9.449e-07
5198.9 -1.643e-08 5590.73 -7.63926e-09 -0.00558638 0.00085099 -1.07453e-06
5432.88 -2.42811e-09 5816.47 -1.13399e-09 -0.00527899 0.00078278 -9.71676e-07
5547.45 2.07426e-09 5839.25 9.85303e-10 -0.0052787 0.000713631 -9.51555e-07
5693.08 -1.19679e-09 5976.46 -5.70022e-10 -0.00562547 0.00108504 -9.88124e-07
6348.43 -1.23095e-09 6738.91 -5.79814e-10 -0.00534981 0.000861615 -8.42698e-07
6042.44 -8.3434e-09 6416.57 -3.92847e-09 -0.00577413 0.000727931 -9.55595e-07
5796.79 -6.78191e-09 6192.42 -3.1743e-09 -0.00472292 0.000644636 -8.14748e-07
5969.22 8.91358e-09 6374.34 4.17353e-09 -0.00373191 0.000577966 -6.25192e-07
5306.27 1.50236e-09 5694.88 6.99922e-10 -0.00475944 0.000676141 -8.96946e-07
5971.4 6.65388e-10 6357.81 3.12474e-10 -0.00457414 0.000640925 -7.66008e-07
5426.08 -1.39695e-08 5801.13 -6.5332e-09 -0.00592707 0.000714705 -1.09233e-06
5806.29 -2.06272e-10 6179.3 -9.691e-11 -0.00507675 0.000789896 -8.74354e-07
