1 0 0.00090715 0.00128658 0.00273497 0 0.000265294 0.000244522 0.000258866 691.838 1158.12 1630.18 2097.29 
3 0 0.000710276 0.00123919 0.0039899 0 0.000271006 0.000253281 0.000255752 730.284 1223.38 1717.3 2214.18 
2 0 0.0133266 0.0272868 0.0322979 0 0.000521049 0.000769208 0.000642595 2292.48 3854.36 5468.04 7103.19 
5 0 -0.0283311 -0.0687529 -0.15877 0 0.00102224 0.00173026 0.0036491 23340.8 38671 53876.5 68855.5 
4 0 0.0140382 0.0151679 0.0222441 0 0.000602844 0.000604876 0.000636155 2359.54 3946.29 5566.61 7193.07 
7 0 0.000348862 0.00119449 0.00176959 0 0.000276195 0.000251474 0.00026671 665.647 1114.23 1569.88 2022.42 
6 0 0.00676266 0.0207176 0.0264664 0 0.000781761 0.00056289 0.000667074 2380.12 3996.15 5656.33 7324.16 
9 0 0.000367729 0.00200695 0.00322867 0 0.000277701 0.000262886 0.000261914 628.969 1052.96 1487.94 1921 
8 0 0.00352572 0.00653669 0.0173924 0 0.000543483 0.000606322 0.000615066 2446.88 4124.36 5809.32 7487.88 
