1 0 0.000134106 -5.34974e-19 -9.55163e-19 0 1.29367e-18 6.81071e-19 1.37641e-18 
3 0 0.000134106 1.11272e-18 5.48821e-19 0 1.32998e-18 1.09014e-18 1.44917e-18 
2 0 -2.15608e-18 -2.39129e-18 -0.000134106 0 2.43765e-18 1.58626e-18 3.0376e-18 
5 0 -5.45685e-17 -2.63434e-17 -1.03492e-16 0 2.60364e-17 2.33142e-17 4.15768e-17 
4 0 -3.56734e-18 -4.53343e-18 -0.000134106 0 2.99725e-18 2.39512e-18 3.08616e-18 
7 0 0.000134106 7.7423e-19 1.03884e-18 0 1.36052e-18 1.0471e-18 1.30115e-18 
6 0 -3.64105e-18 -5.54111e-18 -0.000134106 0 2.75492e-18 2.49646e-18 3.16037e-18 
9 0 0.000134106 -9.25622e-19 -6.89293e-20 0 1.38884e-18 1.0803e-18 1.41506e-18 
8 0 3.52814e-19 2.90298e-18 -0.000134106 0 2.61172e-18 2.27798e-18 2.93745e-18 
