1.877571059056881708e-02 4.561430306702751736e-03 -6.801419843645684082e-03 -1.653572105362555167e-02
1.880941006434366791e-02 4.997511737424575884e-03 -6.926993935298275673e-03 -1.687992786647063426e-02
2.000588668006164639e-02 4.944960418049149098e-03 -5.793681496944702580e-03 -1.915716560116609291e-02
1.819962647029060854e-02 5.042028164985667971e-03 -4.571415323532002084e-03 -1.867023931174427442e-02
2.081401994088794005e-02 5.928358899105479196e-03 -7.241377398371939833e-03 -1.950100144162159044e-02
1.859105636966984498e-02 5.269842310778871664e-03 -4.561313395367250223e-03 -1.929958528508102233e-02
2.074112672829842019e-02 7.263688230326970086e-03 -8.106480816106209630e-03 -1.989833414251840349e-02
1.918024200409695901e-02 7.856925763739974755e-03 -7.901987117771458458e-03 -1.913518065006614144e-02
1.945853930753527194e-02 4.134786740140228289e-03 -3.992056767387008875e-03 -1.960126928028882443e-02
2.030444707871192911e-02 8.489066652984211814e-03 -6.708124395477632618e-03 -2.208538933621873035e-02
1.984979487643911966e-02 6.125154417101263959e-03 -4.347182544828576134e-03 -2.162776674871180749e-02
2.125117130606279936e-02 8.025964550616881965e-03 -9.523962110263184400e-03 -1.975317374641616386e-02
2.094072982465577937e-02 7.408671602495697783e-03 -7.348691718817912388e-03 -2.100070970833334272e-02
1.868705063830522484e-02 6.754186589888577785e-03 -6.043400960187739202e-03 -1.939783626800606342e-02
2.189671964487605038e-02 5.446030397934675804e-03 -6.599106664064824379e-03 -2.074364337874579078e-02
1.869636360363680083e-02 7.751031104440198050e-03 -7.087796765300802271e-03 -1.935959794277597457e-02
2.160380058859612262e-02 5.172107472471321188e-03 -7.527760097004621009e-03 -1.924814796406271178e-02
1.835449456154991665e-02 5.894648742719388324e-03 -5.333998295090403019e-03 -1.891514500917867991e-02
1.882415455038577434e-02 5.233257984271322272e-03 -5.524130383621428386e-03 -1.853328215103577925e-02
1.667222100511667193e-02 6.714565782411918704e-03 -4.058641773310389667e-03 -1.932814501421831199e-02
2.072571335586070873e-02 6.751360577886833525e-03 -8.695434124485368343e-03 -1.878163980926195187e-02
1.853309098380129250e-02 4.778696651042357857e-03 -6.028826390815034131e-03 -1.728296124402861622e-02
1.944575128279413256e-02 7.443758734853478387e-03 -8.362301617233725004e-03 -1.852720840041377492e-02
1.878385049517494743e-02 6.904673291900476073e-03 -5.946939011419294374e-03 -1.974158477565657321e-02
1.977718009615214712e-02 6.988511542939113141e-03 -6.576840203670442087e-03 -2.018885143542070715e-02
1.701091312810154577e-02 8.040185191327431369e-03 -5.624614017189610848e-03 -1.942648430223903322e-02
1.888685134372058982e-02 7.383090485018506399e-03 -8.157470292455504257e-03 -1.811247153628325890e-02
1.970584032493083448e-02 1.060474886981754850e-02 -8.211433948867363775e-03 -2.209915524588046409e-02
2.177552110730984758e-02 5.360859057812472628e-03 -8.626947118979377827e-03 -1.850943304614338647e-02
1.878298472746209313e-02 7.003664479679150290e-03 -6.019109156446211806e-03 -1.976754005069525366e-02
2.011238175870544431e-02 5.558059221703492980e-03 -6.283287233855183729e-03 -1.938715374655419765e-02
1.822020140624203144e-02 7.686930927763402366e-03 -5.083295795929920757e-03 -2.082383653807573509e-02
1.913993834776106517e-02 4.622619282740547675e-03 -5.631878276727841914e-03 -1.813067935377377093e-02
1.997371851681650767e-02 8.844064877914670220e-03 -9.540002996772711796e-03 -1.927778039795868814e-02
1.869915815082778821e-02 7.775880458328110478e-03 -6.968641680690002005e-03 -1.950639692846589668e-02
1.910388337923230040e-02 7.276437732115725865e-03 -8.229260932566373477e-03 -1.815106017878187483e-02
1.928171900069441946e-02 1.104600646796582986e-02 -1.083863948723429171e-02 -1.948908598142584658e-02
1.827850722983526133e-02 7.813247349537588704e-03 -5.579512769782524195e-03 -2.051224180959054788e-02
1.951285402526092838e-02 6.594180953144013202e-03 -7.469737554261945967e-03 -1.863729742414310664e-02
1.775505859499326711e-02 4.398634281122415501e-03 -3.650155628100448801e-03 -1.850353724801512278e-02
1.510820203983098686e-02 5.540173686375826634e-03 -3.967872507282810268e-03 -1.668050321892411425e-02
1.773629998106263095e-02 7.031826385826889236e-03 -6.346246369127395148e-03 -1.842187999776168095e-02
1.689816593269766187e-02 6.317889262801523742e-03 -5.659306849076672918e-03 -1.755674834642295679e-02
2.052535636719610146e-02 6.363481515296642854e-03 -7.690022809356711342e-03 -1.919881507313569990e-02
1.742648445638983468e-02 7.973987260778692132e-03 -7.980368864115461314e-03 -1.742010285305317652e-02
2.062061042140261868e-02 7.787767251440147476e-03 -8.042691202598262201e-03 -2.036568647024472600e-02
1.802961495231358846e-02 7.675488630070281815e-03 -5.018197663675838527e-03 -2.068690591870780970e-02
1.850614448478871132e-02 6.288859266018409500e-03 -6.831400456951297606e-03 -1.796360329385582322e-02
2.174344412546003191e-02 5.321243363066496812e-03 -5.696118186834464581e-03 -2.136856930169195312e-02
1.985042391159130837e-02 7.216027449941542216e-03 -8.260468051020097846e-03 -1.880598331051230865e-02
1.723589740280728755e-02 8.241026920695171398e-03 -7.032217026722187292e-03 -1.844470729678027165e-02
1.980810524315379517e-02 4.311349729109625883e-03 -5.313585465347547832e-03 -1.880586950691565118e-02
2.165421852504256783e-02 7.050618982695544545e-03 -8.002762501862714650e-03 -2.070207500587528671e-02
1.990085853649614656e-02 5.485776746586124020e-03 -5.113607889430160647e-03 -2.027302739365177686e-02
1.761310362530843499e-02 6.659117512506806946e-03 -4.715470604738869476e-03 -1.955675053307648348e-02
1.834856061199841015e-02 5.932422887254817923e-03 -7.414714583281134530e-03 -1.686626891597198252e-02
1.924178006985521883e-02 8.980928565726520318e-03 -8.097474772125190512e-03 -2.012523386345643761e-02
1.612881705666890930e-02 4.848708305221327564e-03 -3.499194807840666499e-03 -1.747833055404912628e-02
1.919347658086700825e-02 7.438231786828675141e-03 -6.755697886205225267e-03 -1.987601048149101324e-02
2.197046286695236716e-02 5.574520258112558579e-03 -7.118658530087196290e-03 -2.042632459497784048e-02
1.726795816610326995e-02 6.118584246699976248e-03 -5.352164133201053886e-03 -1.803437827960163720e-02
1.818731092982872610e-02 7.152152037433134879e-03 -4.971536183163705047e-03 -2.036792678409771185e-02
1.922849530419457054e-02 7.847565843837500665e-03 -6.119854449044392908e-03 -2.095620669898734523e-02
1.783256653753739762e-02 7.838298827270273605e-03 -5.548496587907125743e-03 -2.012236877690054548e-02
2.070407365587478843e-02 5.367040774991060914e-03 -5.720992594441920431e-03 -2.035012183642370687e-02
1.876551392375858107e-02 5.457510285753475188e-03 -6.633344689912390457e-03 -1.758967951960044296e-02
1.957735636794621925e-02 5.610880940762674740e-03 -5.980983973059017522e-03 -1.920725333564976545e-02
2.142243376151853340e-02 7.522405206810356404e-03 -7.790024298220066257e-03 -2.115481467010926764e-02
1.997118417582144367e-02 5.553996528369298247e-03 -5.982988764077212807e-03 -1.954219194011352911e-02
1.679937318560087434e-02 6.320094980680757146e-03 -3.921802053049039394e-03 -1.919766611323281413e-02
1.814889155589916037e-02 7.029197293110245326e-03 -6.792415640224702678e-03 -1.838567320878470301e-02
2.082790945212487088e-02 6.166184308813438264e-03 -6.727575082635550707e-03 -2.026651867830275844e-02
2.007506410255111007e-02 6.330523713298008559e-03 -7.213600413440546255e-03 -1.919198740240846135e-02
2.043902235131889178e-02 7.950069702537421179e-03 -7.964705746236422357e-03 -2.042438630761944651e-02
2.073825519427519026e-02 5.060791695673305668e-03 -4.286821719145073040e-03 -2.151222517080308982e-02
2.121369932985683882e-02 4.534240312645820836e-03 -5.609630035702473094e-03 -2.013830960679996451e-02
2.080991462813885917e-02 5.728173112157453062e-03 -7.054373353415521741e-03 -1.948371438688056845e-02
1.837618433993259970e-02 7.805498767937013582e-03 -6.334285086248891972e-03 -1.984739802162105438e-02
1.766460737881714316e-02 5.900144773608673177e-03 -5.858169977738358902e-03 -1.770658217468734641e-02
1.893184192331598403e-02 5.906633827021057215e-03 -6.532561733190611619e-03 -1.830591401714620758e-02
1.989313110668700091e-02 4.707657002643861333e-03 -6.646633314537742088e-03 -1.795415479479367526e-02
2.258111713430510648e-02 4.663522077569037805e-03 -6.523595594967290801e-03 -2.072104361690707552e-02
2.228310630942909043e-02 6.820050930130605593e-03 -4.095923361548736708e-03 -2.500723387801084829e-02
1.902352014432739935e-02 8.727077756071288661e-03 -8.082090025895549701e-03 -1.966850787450291627e-02
1.886292213269014084e-02 6.418485744865920495e-03 -8.670859083147131052e-03 -1.661054879440915233e-02
1.954321978551654126e-02 6.866446038209739200e-03 -8.648225881059845577e-03 -1.776143994266654591e-02
1.596986291735436048e-02 7.342471205102230059e-03 -4.124030351715823883e-03 -1.918830377074121074e-02
1.861117884100282893e-02 6.545785783987012607e-03 -7.089876291047958468e-03 -1.806708833394177205e-02
2.031887716042857228e-02 3.556178817881061605e-03 -5.251208817240837767e-03 -1.862384716106835203e-02
1.704362019225258429e-02 7.859278550653714390e-03 -5.594173144452097013e-03 -1.930872559845464576e-02
1.865676184426456885e-02 7.719767182787773407e-03 -6.039062715106346957e-03 -2.033746631194655041e-02
1.929249245837905136e-02 6.761922769421557788e-03 -6.523313722726409303e-03 -1.953110150507419984e-02
1.896265421607767898e-02 4.138868070629353468e-03 -3.776203970872415994e-03 -1.932531831583461646e-02
1.931994058360197997e-02 4.377793738342017349e-03 -6.060132189536382441e-03 -1.763760213240761487e-02
1.776455307829616359e-02 7.446609148437088876e-03 -5.308789176279193889e-03 -1.990237305045339244e-02
1.978226983839537212e-02 6.586787854190312430e-03 -6.229838174956148222e-03 -2.013921951762986939e-02
1.774176175542985234e-02 6.177847066537012211e-03 -6.150153179991790786e-03 -1.776945564197440763e-02
2.129194055528649265e-02 5.882064959765287426e-03 -4.784446197810487966e-03 -2.238955931724095905e-02
1.843193707275725401e-02 6.116857631220939950e-03 -5.314676273971863374e-03 -1.923411843000677468e-02
1.932015933263220298e-02 6.458242408621250874e-03 -4.858838872487392102e-03 -2.091956286876583970e-02
1.814903285799229771e-02 4.310196881726513496e-03 -3.120976948345899338e-03 -1.933825279137302289e-02
2.009446791146363154e-02 6.861342153014593492e-03 -8.686647883898168665e-03 -1.826916218058005636e-02
1.878361601478295562e-02 6.252216291877665810e-03 -6.361807135328967355e-03 -1.867402517133143203e-02
1.809991836050373060e-02 6.382228203149820089e-03 -5.372689717730749770e-03 -1.910945684592302296e-02
1.877601755679925155e-02 7.172834745414080615e-03 -6.219712345013395094e-03 -1.972913995719982605e-02
2.064408369619186168e-02 7.929257964960800820e-03 -8.370301465919549599e-03 -2.020304019523311290e-02
1.969691488114277966e-02 6.581521115751609585e-03 -8.546423742471387364e-03 -1.773201225442333495e-02
1.998474206856637458e-02 4.778227762578746152e-03 -4.429766055412454051e-03 -2.033320377573277771e-02
1.846609493115169975e-02 4.382446218017754802e-03 -6.646579636053528972e-03 -1.620196151311625865e-02
2.042258759609305585e-02 7.606846842052927826e-03 -8.794592668814327219e-03 -1.923484176933187850e-02
2.146832117512564864e-02 6.358347550372345225e-03 -7.565711530001961727e-03 -2.026095719549647622e-02
2.260430824336512323e-02 5.471969373884055798e-03 -6.631005615202467673e-03 -2.144527200204671136e-02
1.842086111655771852e-02 6.407377010097414782e-03 -6.565660695762698396e-03 -1.826257743089232388e-02
1.853566791429339666e-02 4.811940358224964243e-03 -5.282240458671427774e-03 -1.806536781384682211e-02
2.060461292944060219e-02 7.052122811269878611e-03 -6.427979348305301599e-03 -2.122875639240540124e-02
1.939006243578855759e-02 6.452335259421460023e-03 -6.516730399422132614e-03 -1.932566729578755194e-02
1.721561096783896794e-02 3.859690403881677057e-03 -4.953984479205031377e-03 -1.612131689251528055e-02
1.822115287297942920e-02 5.698903443925651402e-03 -5.391853064470431001e-03 -1.852820325243476063e-02
2.052328324387819869e-02 5.181032919630901290e-03 -4.947877499082875552e-03 -2.075643866442644647e-02
1.824632409859527904e-02 7.898592155905825862e-03 -7.832691773067002039e-03 -1.831222448143376980e-02
1.814361769472672137e-02 5.915452565597112411e-03 -7.536402393447105830e-03 -1.652266786687628386e-02
2.020452339792488949e-02 6.108646699203967856e-03 -7.309074924154335129e-03 -1.900409517297396711e-02
1.900426059509507937e-02 5.702784403166738514e-03 -4.720878071255540931e-03 -1.998616692700627695e-02
2.010485365639347322e-02 5.792053109338946015e-03 -6.223053804798261979e-03 -1.967385296093482339e-02
1.937550894514838973e-02 6.705851341395785425e-03 -5.447009550692216706e-03 -2.063435073585173640e-02
2.230386128784478394e-02 7.096518775406623902e-03 -6.644426896909916280e-03 -2.275595316634149157e-02
1.980507823571664439e-02 4.976559832878146850e-03 -6.427530557946870005e-03 -1.835410751064792123e-02
1.976621285075785828e-02 7.119802311495559977e-03 -7.887481673989227282e-03 -1.899853348826430199e-02
2.089561106012682856e-02 5.543224793561840613e-03 -4.098802919302091397e-03 -2.234003293438591164e-02
1.919450427442637164e-02 6.707739329829376373e-03 -7.508886700468009323e-03 -1.839335690378784971e-02
2.089440309320145239e-02 7.927416673212173137e-03 -8.163597948633860568e-03 -2.065822181777954292e-02
1.712432969096622237e-02 6.844767915929139690e-03 -5.254763522940075759e-03 -1.871433408395495324e-02
1.968974788601451920e-02 6.447677207879642935e-03 -5.859656853652417396e-03 -2.027776824024163371e-02
1.920588246137944211e-02 7.113705891444555007e-03 -8.266341725746806368e-03 -1.805324662707707972e-02
2.105994451980985893e-02 5.776564691661212336e-03 -7.219517375535056125e-03 -1.961699183593579310e-02
2.033335039252337495e-02 6.545309709414137700e-03 -6.184582234639357523e-03 -2.069407786729815513e-02
1.918140388443601019e-02 5.566866176287987855e-03 -7.516457724113689842e-03 -1.723181233661019718e-02
2.135362540204077675e-02 3.460090461460341160e-03 -5.380923285873362438e-03 -1.943279257762786649e-02
1.930763482654906937e-02 8.014221735770155064e-03 -7.734397100988776863e-03 -1.958745946133044757e-02
2.107195121229832324e-02 6.583662653354860339e-03 -5.697823244345978644e-03 -2.195779062130664983e-02
2.025501263913831451e-02 7.954206064010538313e-03 -5.940502049482376812e-03 -2.226871665366647601e-02
2.121784559906014778e-02 5.125667260564847894e-03 -8.845769739421194267e-03 -1.749774312020402345e-02
2.110513066696917406e-02 4.629574390692781094e-03 -4.434648842539079538e-03 -2.130005621512298664e-02
1.969511437597470938e-02 8.897993298627282499e-03 -6.466498560107059035e-03 -2.212660911449526591e-02
2.092103460847560825e-02 5.093456662046191852e-03 -5.696425710504104956e-03 -2.031806556001758413e-02
1.635556946807947831e-02 5.011742666458651740e-03 -5.684008279871477498e-03 -1.568330385466687460e-02
2.141472967953195194e-02 7.251388714480722086e-03 -6.325055028366444176e-03 -2.234106336564622985e-02
2.296423293361149476e-02 6.199690667252344412e-03 -7.394801681721796527e-03 -2.176912191914204264e-02
2.136490077832675638e-02 6.012620352325193096e-03 -4.779937444849835515e-03 -2.259758368580266907e-02
1.984989726506869445e-02 6.103435580133709237e-03 -5.817151062035730291e-03 -2.013618178316656238e-02
1.230728875263298328e-02 5.849843982855151836e-03 -6.003791011964909607e-03 -1.215334172352355857e-02
1.956857951737833723e-02 7.417831281933962018e-03 -8.106996261556087546e-03 -1.887941453775565659e-02
1.704371046683306190e-02 5.243111019160862085e-03 -2.540292183319525776e-03 -1.974652930267462025e-02
2.112929829613907629e-02 7.916109899617884693e-03 -5.860991635788903587e-03 -2.318441655996794637e-02
2.245360201465618211e-02 3.758372722572955738e-03 -5.583626291472465475e-03 -2.062834844575645032e-02
1.963514749282624372e-02 7.387605559773469110e-03 -6.108027789394232521e-03 -2.091472526320492520e-02
2.084718488586689844e-02 7.636118864717378329e-03 -9.087998273230812885e-03 -1.939530547735379695e-02
1.097136635071471744e-02 3.509123359658472552e-03 -2.638585560692185972e-03 -1.184190414968100402e-02
2.028232260905271644e-02 4.539426670481683246e-03 -3.974379156661322909e-03 -2.084737012287307678e-02
1.959867571261253438e-02 8.225866713729601543e-03 -8.012430469104381281e-03 -1.981211195723731056e-02
1.890887253588591221e-02 6.641127761155329878e-03 -4.357287285545519140e-03 -2.119271301149616704e-02
2.048436540680986795e-02 6.808386328991833381e-03 -8.148953347983156625e-03 -1.914379838781898879e-02
2.057358636830430854e-02 5.350687179072721733e-03 -5.428518396704107296e-03 -2.049575515067303400e-02
2.125040629733199182e-02 8.469517853584518363e-03 -1.068864060608742950e-02 -1.903128354482952478e-02
1.991448432975584382e-02 5.861143957425651863e-03 -5.757856239145264787e-03 -2.001777204803623089e-02
2.006171859536909352e-02 5.674369867617601315e-03 -5.267733107269245707e-03 -2.046835535571722708e-02
