4.136008399631171950e-02 -5.795046911710756421e-02 1.261311471736273511e-02 2.044263227083302492e-02 -9.892095666934667270e-03
6.793344801299135149e-02 -4.435912547308422382e-02 -5.507209006942033469e-02 7.926049067533269543e-02 -2.652399076127704911e-02
1.208537521999168279e-01 -1.321375846170326496e-01 2.112594356390385709e-03 6.829870705358796756e-02 -2.815099412708940360e-02
4.183278657771618420e-02 -3.724783166928675310e-02 -2.059053081594048457e-02 4.150006037347144655e-02 -1.484057357221828764e-02
5.029003609449932133e-02 -6.723256840097933951e-02 2.491075451228777493e-02 1.034048900323673338e-02 -6.825731769562155132e-03
3.522203517850138604e-02 -3.654530855399295425e-02 -1.247351124932746282e-02 3.375654122308922173e-02 -1.261911055236455449e-02
3.979692630510225232e-02 -4.371190643670790077e-02 7.959217169581108905e-03 1.423737840323519889e-02 -6.577919680606646342e-03
7.125855148423378138e-02 -9.188956166313999585e-02 1.632620289598458313e-02 3.443590941183226339e-02 -1.598063997326815144e-02
8.143428321006973558e-02 -8.013996779386788061e-02 -2.221694349037146160e-02 6.621182013796360344e-02 -2.478185921723573271e-02
2.375621260451866654e-02 -1.847262487930584687e-02 -2.281125830406967314e-02 3.447126815174855058e-02 -1.179083332152650564e-02
7.982778169251943112e-02 -1.016069490712392526e-01 1.475014398968917638e-02 4.160602892887205195e-02 -1.877304597787980353e-02
6.987569041954776183e-02 -7.738702632702676443e-02 1.211081265882834289e-02 2.767064498668827047e-02 -1.248876361004840237e-02
7.273980454800571538e-02 -6.524864763971752191e-02 -4.138593335721354322e-02 7.899574491347934047e-02 -2.804536267856889281e-02
7.803176160455928267e-02 -8.927411675366477006e-02 -3.698855216800641700e-03 5.345075293766508168e-02 -2.163889134160969230e-02
4.405848510882705987e-02 -3.712683800126719696e-02 -2.905563991300830554e-02 5.053945987376583932e-02 -1.766547385645609106e-02
8.998239610102316821e-02 -9.714710172090841589e-02 -6.596884506731636594e-03 5.941681718265668516e-02 -2.367770692872554414e-02
6.862234140426667905e-02 -7.775493666968819051e-02 1.672261728721115975e-03 4.033952447363541027e-02 -1.669015124222195806e-02
2.575828235223249010e-02 -3.028965247641628167e-02 -1.286237153686083795e-03 1.843877216230730212e-02 -7.482102445899047743e-03
4.862927128643446811e-02 -5.954729861103580379e-02 1.411432282520871072e-02 1.712750465919198051e-02 -8.451477680848713120e-03
3.677398949612607770e-02 -4.456694304837847259e-02 2.341716220272215595e-03 2.249864653832837208e-02 -9.537630046051258359e-03
3.616393368220104793e-02 -3.582193466807700316e-02 -1.443127786025639493e-02 3.503122136777742784e-02 -1.289575871830783531e-02
